,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 10, 2021",1,0.0000,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 10, 2021",2,0.0000,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 10, 2021",3,0.0000,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 10, 2021",4,0.0000,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 10, 2021",5,0.0468,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 10, 2021",6,2.3845,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 10, 2021",7,2.1989,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 10, 2021",8,0.4696,Peak,2021-06-08
8,ARD1,Ardenville,"May 10, 2021",9,0.0000,Peak,2021-06-08
9,ARD1,Ardenville,"May 10, 2021",10,2.9578,Peak,2021-06-08
10,ARD1,Ardenville,"May 10, 2021",11,4.8713,Peak,2021-06-08
11,ARD1,Ardenville,"May 10, 2021",12,1.0211,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 10, 2021",13,0.0373,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 10, 2021",14,0.0717,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 10, 2021",15,0.0242,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 10, 2021",16,0.5978,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 10, 2021",17,1.2728,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 10, 2021",18,1.5235,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 10, 2021",19,1.0822,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 10, 2021",20,0.9272,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 10, 2021",21,2.5764,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 10, 2021",22,3.7660,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 10, 2021",23,8.4824,Off-Peak,2021-06-08
23,ARD1,Ardenville,"May 10, 2021",24,8.6111,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"May 10, 2021",1,0.0000,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"May 10, 2021",2,0.0000,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"May 10, 2021",3,0.0000,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"May 10, 2021",4,0.0000,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"May 10, 2021",5,0.1280,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"May 10, 2021",6,2.4960,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"May 10, 2021",7,2.5600,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"May 10, 2021",8,0.5760,Peak,2021-06-08
32,BTR1,Blue Trail,"May 10, 2021",9,0.0565,Peak,2021-06-08
33,BTR1,Blue Trail,"May 10, 2021",10,2.3040,Peak,2021-06-08
