,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 27, 2021",1,30.8465,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 27, 2021",2,28.0500,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 27, 2021",3,25.1880,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 27, 2021",4,18.2400,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 27, 2021",5,24.0980,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 27, 2021",6,7.5020,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 27, 2021",7,0.6157,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 27, 2021",8,1.0742,Peak,2021-06-08
8,ARD1,Ardenville,"May 27, 2021",9,0.0000,Peak,2021-06-08
9,ARD1,Ardenville,"May 27, 2021",10,0.4437,Peak,2021-06-08
10,ARD1,Ardenville,"May 27, 2021",11,6.4050,Peak,2021-06-08
11,ARD1,Ardenville,"May 27, 2021",12,16.4345,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 27, 2021",13,15.2195,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 27, 2021",14,19.0575,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 27, 2021",15,22.8445,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 27, 2021",16,32.6425,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 27, 2021",17,25.0245,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 27, 2021",18,33.4295,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 27, 2021",19,63.9070,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 27, 2021",20,54.4515,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 27, 2021",21,37.3590,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 27, 2021",22,54.8360,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 27, 2021",23,46.8320,Off-Peak,2021-06-08
23,ARD1,Ardenville,"May 27, 2021",24,64.2605,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"May 27, 2021",1,26.4320,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"May 27, 2021",2,30.3360,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"May 27, 2021",3,37.8880,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"May 27, 2021",4,32.0000,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"May 27, 2021",5,17.9200,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"May 27, 2021",6,8.3200,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"May 27, 2021",7,4.8000,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"May 27, 2021",8,4.2880,Peak,2021-06-08
32,BTR1,Blue Trail,"May 27, 2021",9,4.8000,Peak,2021-06-08
33,BTR1,Blue Trail,"May 27, 2021",10,2.7520,Peak,2021-06-08
34,BTR1,Blue Trail,"May 27, 2021",11,7.4240,Peak,2021-06-08
35,BTR1,Blue Trail,"May 27, 2021",12,29.2480,Off-Peak,2021-06-08
36,BTR1,Blue Trail,"May 27, 2021",13,26.5600,Off-Peak,2021-06-08
37,BTR1,Blue Trail,"May 27, 2021",14,32.1920,Off-Peak,2021-06-08
38,BTR1,Blue Trail,"May 27, 2021",15,38.4000,Off-Peak,2021-06-08
39,BTR1,Blue Trail,"May 27, 2021",16,37.1200,Off-Peak,2021-06-08
40,BTR1,Blue Trail,"May 27, 2021",17,26.4960,Off-Peak,2021-06-08
41,BTR1,Blue Trail,"May 27, 2021",18,40.3840,Off-Peak,2021-06-08
42,BTR1,Blue Trail,"May 27, 2021",19,64.7680,Off-Peak,2021-06-08
43,BTR1,Blue Trail,"May 27, 2021",20,64.5760,Off-Peak,2021-06-08
44,BTR1,Blue Trail,"May 27, 2021",21,47.9360,Off-Peak,2021-06-08
45,BTR1,Blue Trail,"May 27, 2021",22,53.3760,Off-Peak,2021-06-08
46,BTR1,Blue Trail,"May 27, 2021",23,44.3520,Off-Peak,2021-06-08
47,BTR1,Blue Trail,"May 27, 2021",24,64.3200,Off-Peak,2021-06-08
48,VQ6,Waterton,"May 27, 2021",1,0.4773,Off-Peak,2021-06-08
49,VQ6,Waterton,"May 27, 2021",2,0.5514,Off-Peak,2021-06-08
50,VQ6,Waterton,"May 27, 2021",3,0.5436,Off-Peak,2021-06-08
51,VQ6,Waterton,"May 27, 2021",4,0.5444,Off-Peak,2021-06-08
52,VQ6,Waterton,"May 27, 2021",5,0.6071,Off-Peak,2021-06-08
53,VQ6,Waterton,"May 27, 2021",6,0.6445,Off-Peak,2021-06-08
54,VQ6,Waterton,"May 27, 2021",7,0.5561,Off-Peak,2021-06-08
55,VQ6,Waterton,"May 27, 2021",8,0.5193,Peak,2021-06-08
56,VQ6,Waterton,"May 27, 2021",9,0.4473,Peak,2021-06-08
57,VQ6,Waterton,"May 27, 2021",10,0.4057,Peak,2021-06-08
58,VQ6,Waterton,"May 27, 2021",11,0.4332,Peak,2021-06-08
59,VQ6,Waterton,"May 27, 2021",12,0.2116,Off-Peak,2021-06-08
60,VQ6,Waterton,"May 27, 2021",13,0.1769,Off-Peak,2021-06-08
61,VQ6,Waterton,"May 27, 2021",14,0.3187,Off-Peak,2021-06-08
62,VQ6,Waterton,"May 27, 2021",15,0.3245,Off-Peak,2021-06-08
63,VQ6,Waterton,"May 27, 2021",16,0.4112,Off-Peak,2021-06-08
64,VQ6,Waterton,"May 27, 2021",17,0.2859,Off-Peak,2021-06-08
65,VQ6,Waterton,"May 27, 2021",18,0.5768,Off-Peak,2021-06-08
66,VQ6,Waterton,"May 27, 2021",19,0.3212,Off-Peak,2021-06-08
67,VQ6,Waterton,"May 27, 2021",20,0.1507,Off-Peak,2021-06-08
68,VQ6,Waterton,"May 27, 2021",21,0.0353,Off-Peak,2021-06-08
69,VQ6,Waterton,"May 27, 2021",22,0.2267,Off-Peak,2021-06-08
70,VQ6,Waterton,"May 27, 2021",23,0.6280,Off-Peak,2021-06-08
71,VQ6,Waterton,"May 27, 2021",24,0.6650,Off-Peak,2021-06-08
