,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 31, 2021",1,21.0210,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 31, 2021",2,26.7590,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 31, 2021",3,35.5385,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 31, 2021",4,37.6910,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 31, 2021",5,49.1775,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 31, 2021",6,36.4355,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 31, 2021",7,28.5410,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 31, 2021",8,19.1575,Peak,2021-06-08
8,ARD1,Ardenville,"May 31, 2021",9,4.0205,Peak,2021-06-08
9,ARD1,Ardenville,"May 31, 2021",10,1.3750,Peak,2021-06-08
10,ARD1,Ardenville,"May 31, 2021",11,0.1000,Peak,2021-06-08
11,ARD1,Ardenville,"May 31, 2021",12,0.0000,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 31, 2021",13,0.0000,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 31, 2021",14,0.0000,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 31, 2021",15,0.0000,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 31, 2021",16,0.2380,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 31, 2021",17,0.7377,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 31, 2021",18,0.0680,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 31, 2021",19,1.7570,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 31, 2021",20,1.8315,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 31, 2021",21,6.3020,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 31, 2021",22,7.7670,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 31, 2021",23,7.0520,Off-Peak,2021-06-08
23,ARD1,Ardenville,"May 31, 2021",24,8.8940,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"May 31, 2021",1,26.4960,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"May 31, 2021",2,32.3840,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"May 31, 2021",3,30.0800,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"May 31, 2021",4,29.6960,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"May 31, 2021",5,21.8880,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"May 31, 2021",6,6.9120,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"May 31, 2021",7,6.0800,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"May 31, 2021",8,2.8800,Peak,2021-06-08
32,BTR1,Blue Trail,"May 31, 2021",9,0.0000,Peak,2021-06-08
33,BTR1,Blue Trail,"May 31, 2021",10,0.0000,Peak,2021-06-08
34,BTR1,Blue Trail,"May 31, 2021",11,0.0505,Peak,2021-06-08
35,BTR1,Blue Trail,"May 31, 2021",12,0.0000,Off-Peak,2021-06-08
36,BTR1,Blue Trail,"May 31, 2021",13,0.0000,Off-Peak,2021-06-08
37,BTR1,Blue Trail,"May 31, 2021",14,0.0000,Off-Peak,2021-06-08
38,BTR1,Blue Trail,"May 31, 2021",15,0.0000,Off-Peak,2021-06-08
39,BTR1,Blue Trail,"May 31, 2021",16,0.0000,Off-Peak,2021-06-08
40,BTR1,Blue Trail,"May 31, 2021",17,0.1805,Off-Peak,2021-06-08
41,BTR1,Blue Trail,"May 31, 2021",18,0.8290,Off-Peak,2021-06-08
42,BTR1,Blue Trail,"May 31, 2021",19,0.7570,Off-Peak,2021-06-08
43,BTR1,Blue Trail,"May 31, 2021",20,3.4560,Off-Peak,2021-06-08
44,BTR1,Blue Trail,"May 31, 2021",21,6.2080,Off-Peak,2021-06-08
45,BTR1,Blue Trail,"May 31, 2021",22,5.4400,Off-Peak,2021-06-08
46,BTR1,Blue Trail,"May 31, 2021",23,7.2960,Off-Peak,2021-06-08
