,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"June 03, 2021",1,42.7380,Off-Peak,2021-06-08
1,ARD1,Ardenville,"June 03, 2021",2,38.6940,Off-Peak,2021-06-08
2,ARD1,Ardenville,"June 03, 2021",3,40.0750,Off-Peak,2021-06-08
3,ARD1,Ardenville,"June 03, 2021",4,37.8220,Off-Peak,2021-06-08
4,ARD1,Ardenville,"June 03, 2021",5,38.8310,Off-Peak,2021-06-08
5,ARD1,Ardenville,"June 03, 2021",6,35.7550,Off-Peak,2021-06-08
6,ARD1,Ardenville,"June 03, 2021",7,32.6620,Off-Peak,2021-06-08
7,ARD1,Ardenville,"June 03, 2021",8,14.6860,Peak,2021-06-08
8,ARD1,Ardenville,"June 03, 2021",9,4.1300,Peak,2021-06-08
9,ARD1,Ardenville,"June 03, 2021",10,3.2240,Peak,2021-06-08
10,ARD1,Ardenville,"June 03, 2021",11,4.7030,Peak,2021-06-08
11,ARD1,Ardenville,"June 03, 2021",12,25.7790,Off-Peak,2021-06-08
12,ARD1,Ardenville,"June 03, 2021",13,18.8300,Off-Peak,2021-06-08
13,ARD1,Ardenville,"June 03, 2021",14,21.2290,Off-Peak,2021-06-08
14,ARD1,Ardenville,"June 03, 2021",15,23.1570,Off-Peak,2021-06-08
15,ARD1,Ardenville,"June 03, 2021",16,31.1760,Off-Peak,2021-06-08
16,ARD1,Ardenville,"June 03, 2021",17,41.7540,Off-Peak,2021-06-08
17,ARD1,Ardenville,"June 03, 2021",18,44.6970,Off-Peak,2021-06-08
18,ARD1,Ardenville,"June 03, 2021",19,31.7980,Off-Peak,2021-06-08
19,ARD1,Ardenville,"June 03, 2021",20,26.4610,Off-Peak,2021-06-08
20,ARD1,Ardenville,"June 03, 2021",21,40.0350,Off-Peak,2021-06-08
21,ARD1,Ardenville,"June 03, 2021",22,45.7680,Off-Peak,2021-06-08
22,ARD1,Ardenville,"June 03, 2021",23,40.1010,Off-Peak,2021-06-08
23,ARD1,Ardenville,"June 03, 2021",24,45.9400,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"June 03, 2021",1,32.7040,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"June 03, 2021",2,32.8320,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"June 03, 2021",3,36.9280,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"June 03, 2021",4,31.1680,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"June 03, 2021",5,34.0480,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"June 03, 2021",6,38.9760,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"June 03, 2021",7,44.2240,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"June 03, 2021",8,40.4480,Peak,2021-06-08
32,BTR1,Blue Trail,"June 03, 2021",9,14.5280,Peak,2021-06-08
33,BTR1,Blue Trail,"June 03, 2021",10,10.5600,Peak,2021-06-08
34,BTR1,Blue Trail,"June 03, 2021",11,28.2240,Peak,2021-06-08
35,BTR1,Blue Trail,"June 03, 2021",12,41.6000,Off-Peak,2021-06-08
36,BTR1,Blue Trail,"June 03, 2021",13,36.2240,Off-Peak,2021-06-08
37,BTR1,Blue Trail,"June 03, 2021",14,28.2880,Off-Peak,2021-06-08
38,BTR1,Blue Trail,"June 03, 2021",15,31.1680,Off-Peak,2021-06-08
39,BTR1,Blue Trail,"June 03, 2021",16,34.1120,Off-Peak,2021-06-08
40,BTR1,Blue Trail,"June 03, 2021",17,40.3840,Off-Peak,2021-06-08
41,BTR1,Blue Trail,"June 03, 2021",18,44.4160,Off-Peak,2021-06-08
