,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 19, 2021",1,65.2201,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 19, 2021",2,65.1982,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 19, 2021",3,42.8554,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 19, 2021",4,43.4596,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 19, 2021",5,48.7309,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 19, 2021",6,36.8243,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 19, 2021",7,15.0086,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 19, 2021",8,6.5663,Peak,2021-06-08
8,ARD1,Ardenville,"May 19, 2021",9,0.7542,Peak,2021-06-08
9,ARD1,Ardenville,"May 19, 2021",10,0.0000,Peak,2021-06-08
10,ARD1,Ardenville,"May 19, 2021",11,0.1733,Peak,2021-06-08
11,ARD1,Ardenville,"May 19, 2021",12,0.0541,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 19, 2021",13,0.0000,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 19, 2021",14,0.2429,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 19, 2021",15,2.4375,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 19, 2021",16,3.7800,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 19, 2021",17,3.3621,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 19, 2021",18,13.5464,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 19, 2021",19,8.4254,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 19, 2021",20,17.4176,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 19, 2021",21,9.1059,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 19, 2021",22,5.5091,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 19, 2021",23,18.5501,Off-Peak,2021-06-08
23,ARD1,Ardenville,"May 19, 2021",24,43.0772,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"May 19, 2021",1,53.3120,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"May 19, 2021",2,39.2960,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"May 19, 2021",3,15.5520,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"May 19, 2021",4,41.5360,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"May 19, 2021",5,17.0880,Off-Peak,2021-06-08
