,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"April 11, 2021",1,10.4060,Off-Peak,2021-06-08
1,ARD1,Ardenville,"April 11, 2021",2,12.6285,Off-Peak,2021-06-08
2,ARD1,Ardenville,"April 11, 2021",3,7.9965,Off-Peak,2021-06-08
3,ARD1,Ardenville,"April 11, 2021",4,10.5590,Off-Peak,2021-06-08
4,ARD1,Ardenville,"April 11, 2021",5,21.0450,Off-Peak,2021-06-08
5,ARD1,Ardenville,"April 11, 2021",6,28.9105,Off-Peak,2021-06-08
6,ARD1,Ardenville,"April 11, 2021",7,30.4620,Off-Peak,2021-06-08
7,ARD1,Ardenville,"April 11, 2021",8,22.0110,Peak,2021-06-08
8,ARD1,Ardenville,"April 11, 2021",9,11.7280,Peak,2021-06-08
9,ARD1,Ardenville,"April 11, 2021",10,19.5500,Peak,2021-06-08
10,ARD1,Ardenville,"April 11, 2021",11,7.7730,Peak,2021-06-08
11,ARD1,Ardenville,"April 11, 2021",12,6.6865,Off-Peak,2021-06-08
12,ARD1,Ardenville,"April 11, 2021",13,5.8270,Off-Peak,2021-06-08
13,ARD1,Ardenville,"April 11, 2021",14,2.8885,Off-Peak,2021-06-08
14,ARD1,Ardenville,"April 11, 2021",15,0.9492,Off-Peak,2021-06-08
15,ARD1,Ardenville,"April 11, 2021",16,0.1919,Off-Peak,2021-06-08
16,ARD1,Ardenville,"April 11, 2021",17,0.0674,Off-Peak,2021-06-08
17,ARD1,Ardenville,"April 11, 2021",18,0.3695,Off-Peak,2021-06-08
18,ARD1,Ardenville,"April 11, 2021",19,3.0852,Off-Peak,2021-06-08
19,ARD1,Ardenville,"April 11, 2021",20,0.5935,Off-Peak,2021-06-08
20,ARD1,Ardenville,"April 11, 2021",21,1.4220,Off-Peak,2021-06-08
21,ARD1,Ardenville,"April 11, 2021",22,4.9415,Off-Peak,2021-06-08
22,ARD1,Ardenville,"April 11, 2021",23,1.5210,Off-Peak,2021-06-08
23,ARD1,Ardenville,"April 11, 2021",24,0.0000,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"April 11, 2021",1,6.6555,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"April 11, 2021",2,2.8160,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"April 11, 2021",3,1.4080,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"April 11, 2021",4,3.8400,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"April 11, 2021",5,9.9840,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"April 11, 2021",6,15.6160,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"April 11, 2021",7,16.3840,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"April 11, 2021",8,11.2640,Peak,2021-06-08
32,BTR1,Blue Trail,"April 11, 2021",9,1.4720,Peak,2021-06-08
33,BTR1,Blue Trail,"April 11, 2021",10,6.4640,Peak,2021-06-08
34,BTR1,Blue Trail,"April 11, 2021",11,5.9520,Peak,2021-06-08
35,BTR1,Blue Trail,"April 11, 2021",12,4.7360,Off-Peak,2021-06-08
36,BTR1,Blue Trail,"April 11, 2021",13,5.4400,Off-Peak,2021-06-08
37,BTR1,Blue Trail,"April 11, 2021",14,2.3605,Off-Peak,2021-06-08
38,BTR1,Blue Trail,"April 11, 2021",15,0.5870,Off-Peak,2021-06-08
39,BTR1,Blue Trail,"April 11, 2021",16,0.2620,Off-Peak,2021-06-08
40,BTR1,Blue Trail,"April 11, 2021",17,0.0090,Off-Peak,2021-06-08
41,BTR1,Blue Trail,"April 11, 2021",18,2.9295,Off-Peak,2021-06-08
42,BTR1,Blue Trail,"April 11, 2021",19,1.3580,Off-Peak,2021-06-08
43,BTR1,Blue Trail,"April 11, 2021",20,3.4560,Off-Peak,2021-06-08
44,BTR1,Blue Trail,"April 11, 2021",21,6.4000,Off-Peak,2021-06-08
45,BTR1,Blue Trail,"April 11, 2021",22,6.6560,Off-Peak,2021-06-08
46,BTR1,Blue Trail,"April 11, 2021",23,4.0960,Off-Peak,2021-06-08
47,BTR1,Blue Trail,"April 11, 2021",24,0.0000,Off-Peak,2021-06-08
48,VQ6,Waterton,"April 11, 2021",1,0.0314,Off-Peak,2021-06-08
49,VQ6,Waterton,"April 11, 2021",2,0.0460,Off-Peak,2021-06-08
50,VQ6,Waterton,"April 11, 2021",3,0.0000,Off-Peak,2021-06-08
51,VQ6,Waterton,"April 11, 2021",4,0.0030,Off-Peak,2021-06-08
52,VQ6,Waterton,"April 11, 2021",5,0.0000,Off-Peak,2021-06-08
