,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"April 27, 2021",1,59.6703,Off-Peak,2021-06-08
1,ARD1,Ardenville,"April 27, 2021",2,61.0165,Off-Peak,2021-06-08
2,ARD1,Ardenville,"April 27, 2021",3,57.9812,Off-Peak,2021-06-08
3,ARD1,Ardenville,"April 27, 2021",4,61.2915,Off-Peak,2021-06-08
4,ARD1,Ardenville,"April 27, 2021",5,60.6952,Off-Peak,2021-06-08
5,ARD1,Ardenville,"April 27, 2021",6,55.8795,Off-Peak,2021-06-08
6,ARD1,Ardenville,"April 27, 2021",7,57.6863,Off-Peak,2021-06-08
7,ARD1,Ardenville,"April 27, 2021",8,57.6584,Peak,2021-06-08
8,ARD1,Ardenville,"April 27, 2021",9,43.0784,Peak,2021-06-08
9,ARD1,Ardenville,"April 27, 2021",10,48.4763,Peak,2021-06-08
10,ARD1,Ardenville,"April 27, 2021",11,46.7170,Peak,2021-06-08
11,ARD1,Ardenville,"April 27, 2021",12,48.1808,Off-Peak,2021-06-08
12,ARD1,Ardenville,"April 27, 2021",13,54.3555,Off-Peak,2021-06-08
13,ARD1,Ardenville,"April 27, 2021",14,58.3592,Off-Peak,2021-06-08
14,ARD1,Ardenville,"April 27, 2021",15,59.5818,Off-Peak,2021-06-08
15,ARD1,Ardenville,"April 27, 2021",16,55.1788,Off-Peak,2021-06-08
16,ARD1,Ardenville,"April 27, 2021",17,44.8205,Off-Peak,2021-06-08
17,ARD1,Ardenville,"April 27, 2021",18,40.2896,Off-Peak,2021-06-08
18,ARD1,Ardenville,"April 27, 2021",19,52.4386,Off-Peak,2021-06-08
19,ARD1,Ardenville,"April 27, 2021",20,64.2712,Off-Peak,2021-06-08
20,ARD1,Ardenville,"April 27, 2021",21,65.3008,Off-Peak,2021-06-08
21,ARD1,Ardenville,"April 27, 2021",22,62.4870,Off-Peak,2021-06-08
22,ARD1,Ardenville,"April 27, 2021",23,63.7253,Off-Peak,2021-06-08
23,ARD1,Ardenville,"April 27, 2021",24,64.1398,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"April 27, 2021",1,42.3040,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"April 27, 2021",2,43.2000,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"April 27, 2021",3,40.1280,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"April 27, 2021",4,46.7200,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"April 27, 2021",5,48.3840,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"April 27, 2021",6,41.9200,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"April 27, 2021",7,41.9200,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"April 27, 2021",8,47.6800,Peak,2021-06-08
32,BTR1,Blue Trail,"April 27, 2021",9,32.0640,Peak,2021-06-08
33,BTR1,Blue Trail,"April 27, 2021",10,41.6640,Peak,2021-06-08
34,BTR1,Blue Trail,"April 27, 2021",11,32.7040,Peak,2021-06-08
35,BTR1,Blue Trail,"April 27, 2021",12,33.7920,Off-Peak,2021-06-08
