,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"April 12, 2021",1,0.0000,Off-Peak,2021-06-08
1,ARD1,Ardenville,"April 12, 2021",2,0.0000,Off-Peak,2021-06-08
2,ARD1,Ardenville,"April 12, 2021",3,0.0000,Off-Peak,2021-06-08
3,ARD1,Ardenville,"April 12, 2021",4,0.4540,Off-Peak,2021-06-08
4,ARD1,Ardenville,"April 12, 2021",5,0.5325,Off-Peak,2021-06-08
5,ARD1,Ardenville,"April 12, 2021",6,0.0000,Off-Peak,2021-06-08
6,ARD1,Ardenville,"April 12, 2021",7,0.0015,Off-Peak,2021-06-08
7,ARD1,Ardenville,"April 12, 2021",8,1.2902,Peak,2021-06-08
8,ARD1,Ardenville,"April 12, 2021",9,0.9837,Peak,2021-06-08
9,ARD1,Ardenville,"April 12, 2021",10,0.5605,Peak,2021-06-08
10,ARD1,Ardenville,"April 12, 2021",11,2.3835,Peak,2021-06-08
11,ARD1,Ardenville,"April 12, 2021",12,5.4270,Off-Peak,2021-06-08
12,ARD1,Ardenville,"April 12, 2021",13,7.2660,Off-Peak,2021-06-08
13,ARD1,Ardenville,"April 12, 2021",14,13.0385,Off-Peak,2021-06-08
14,ARD1,Ardenville,"April 12, 2021",15,13.1240,Off-Peak,2021-06-08
15,ARD1,Ardenville,"April 12, 2021",16,7.9285,Off-Peak,2021-06-08
16,ARD1,Ardenville,"April 12, 2021",17,7.6285,Off-Peak,2021-06-08
17,ARD1,Ardenville,"April 12, 2021",18,10.5240,Off-Peak,2021-06-08
18,ARD1,Ardenville,"April 12, 2021",19,3.1797,Off-Peak,2021-06-08
19,ARD1,Ardenville,"April 12, 2021",20,6.3447,Off-Peak,2021-06-08
20,ARD1,Ardenville,"April 12, 2021",21,5.9470,Off-Peak,2021-06-08
21,ARD1,Ardenville,"April 12, 2021",22,8.8750,Off-Peak,2021-06-08
22,ARD1,Ardenville,"April 12, 2021",23,0.4419,Off-Peak,2021-06-08
23,ARD1,Ardenville,"April 12, 2021",24,2.6405,Off-Peak,2021-06-08
