,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 03, 2021",1,3.0945,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 03, 2021",2,7.1040,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 03, 2021",3,3.9845,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 03, 2021",4,0.6962,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 03, 2021",5,0.0000,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 03, 2021",6,0.0000,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 03, 2021",7,0.0000,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 03, 2021",8,0.0000,Peak,2021-06-08
8,ARD1,Ardenville,"May 03, 2021",9,0.0000,Peak,2021-06-08
9,ARD1,Ardenville,"May 03, 2021",10,0.0000,Peak,2021-06-08
10,ARD1,Ardenville,"May 03, 2021",11,0.0000,Peak,2021-06-08
11,ARD1,Ardenville,"May 03, 2021",12,0.0000,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 03, 2021",13,0.7369,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 03, 2021",14,14.7070,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 03, 2021",15,14.7545,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 03, 2021",16,3.0980,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 03, 2021",17,2.7985,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 03, 2021",18,0.3655,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 03, 2021",19,31.2225,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 03, 2021",20,27.6235,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 03, 2021",21,31.9565,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 03, 2021",22,30.1340,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 03, 2021",23,25.6920,Off-Peak,2021-06-08
23,ARD1,Ardenville,"May 03, 2021",24,20.3535,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"May 03, 2021",1,4.4800,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"May 03, 2021",2,2.8160,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"May 03, 2021",3,0.2510,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"May 03, 2021",4,0.0000,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"May 03, 2021",5,0.0000,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"May 03, 2021",6,0.0000,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"May 03, 2021",7,0.0000,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"May 03, 2021",8,0.0000,Peak,2021-06-08
32,BTR1,Blue Trail,"May 03, 2021",9,0.0000,Peak,2021-06-08
33,BTR1,Blue Trail,"May 03, 2021",10,0.6400,Peak,2021-06-08
34,BTR1,Blue Trail,"May 03, 2021",11,0.3830,Peak,2021-06-08
