,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 23, 2021",1,0.3717,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 23, 2021",2,5.6272,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 23, 2021",3,4.8875,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 23, 2021",4,9.3075,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 23, 2021",5,1.8445,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 23, 2021",6,0.2045,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 23, 2021",7,0.9317,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 23, 2021",8,1.7795,Peak,2021-06-08
8,ARD1,Ardenville,"May 23, 2021",9,0.6365,Peak,2021-06-08
9,ARD1,Ardenville,"May 23, 2021",10,0.0000,Peak,2021-06-08
10,ARD1,Ardenville,"May 23, 2021",11,0.0730,Peak,2021-06-08
11,ARD1,Ardenville,"May 23, 2021",12,0.4535,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 23, 2021",13,0.0000,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 23, 2021",14,0.5810,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 23, 2021",15,0.9794,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 23, 2021",16,0.0000,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 23, 2021",17,0.0000,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 23, 2021",18,2.1765,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 23, 2021",19,0.7480,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 23, 2021",20,0.0000,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 23, 2021",21,0.0000,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 23, 2021",22,0.0097,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 23, 2021",23,0.0000,Off-Peak,2021-06-08
