,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"April 10, 2021",1,21.3655,Off-Peak,2021-06-08
1,ARD1,Ardenville,"April 10, 2021",2,21.0680,Off-Peak,2021-06-08
2,ARD1,Ardenville,"April 10, 2021",3,14.2175,Off-Peak,2021-06-08
3,ARD1,Ardenville,"April 10, 2021",4,14.0320,Off-Peak,2021-06-08
4,ARD1,Ardenville,"April 10, 2021",5,13.2670,Off-Peak,2021-06-08
5,ARD1,Ardenville,"April 10, 2021",6,9.6870,Off-Peak,2021-06-08
6,ARD1,Ardenville,"April 10, 2021",7,4.1530,Off-Peak,2021-06-08
7,ARD1,Ardenville,"April 10, 2021",8,34.3225,Peak,2021-06-08
8,ARD1,Ardenville,"April 10, 2021",9,17.2285,Peak,2021-06-08
9,ARD1,Ardenville,"April 10, 2021",10,18.3160,Peak,2021-06-08
10,ARD1,Ardenville,"April 10, 2021",11,52.1750,Peak,2021-06-08
11,ARD1,Ardenville,"April 10, 2021",12,55.5655,Off-Peak,2021-06-08
12,ARD1,Ardenville,"April 10, 2021",13,52.9945,Off-Peak,2021-06-08
13,ARD1,Ardenville,"April 10, 2021",14,44.7790,Off-Peak,2021-06-08
14,ARD1,Ardenville,"April 10, 2021",15,60.8525,Off-Peak,2021-06-08
15,ARD1,Ardenville,"April 10, 2021",16,51.5790,Off-Peak,2021-06-08
16,ARD1,Ardenville,"April 10, 2021",17,33.2215,Off-Peak,2021-06-08
17,ARD1,Ardenville,"April 10, 2021",18,34.1955,Off-Peak,2021-06-08
18,ARD1,Ardenville,"April 10, 2021",19,28.6685,Off-Peak,2021-06-08
19,ARD1,Ardenville,"April 10, 2021",20,36.9820,Off-Peak,2021-06-08
20,ARD1,Ardenville,"April 10, 2021",21,44.9635,Off-Peak,2021-06-08
21,ARD1,Ardenville,"April 10, 2021",22,48.3460,Off-Peak,2021-06-08
22,ARD1,Ardenville,"April 10, 2021",23,59.2625,Off-Peak,2021-06-08
23,ARD1,Ardenville,"April 10, 2021",24,45.6900,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"April 10, 2021",1,20.4160,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"April 10, 2021",2,37.5040,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"April 10, 2021",3,33.0240,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"April 10, 2021",4,17.9200,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"April 10, 2021",5,20.0960,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"April 10, 2021",6,32.0640,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"April 10, 2021",7,27.0080,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"April 10, 2021",8,16.5760,Peak,2021-06-08
32,BTR1,Blue Trail,"April 10, 2021",9,4.9280,Peak,2021-06-08
33,BTR1,Blue Trail,"April 10, 2021",10,36.4160,Peak,2021-06-08
34,BTR1,Blue Trail,"April 10, 2021",11,59.2000,Peak,2021-06-08
35,BTR1,Blue Trail,"April 10, 2021",12,50.1120,Off-Peak,2021-06-08
36,BTR1,Blue Trail,"April 10, 2021",13,30.1440,Off-Peak,2021-06-08
37,BTR1,Blue Trail,"April 10, 2021",14,31.3600,Off-Peak,2021-06-08
38,BTR1,Blue Trail,"April 10, 2021",15,60.0960,Off-Peak,2021-06-08
39,BTR1,Blue Trail,"April 10, 2021",16,46.7200,Off-Peak,2021-06-08
40,BTR1,Blue Trail,"April 10, 2021",17,18.8160,Off-Peak,2021-06-08
41,BTR1,Blue Trail,"April 10, 2021",18,24.4480,Off-Peak,2021-06-08
42,BTR1,Blue Trail,"April 10, 2021",19,19.0080,Off-Peak,2021-06-08
43,BTR1,Blue Trail,"April 10, 2021",20,34.2400,Off-Peak,2021-06-08
44,BTR1,Blue Trail,"April 10, 2021",21,38.0160,Off-Peak,2021-06-08
45,BTR1,Blue Trail,"April 10, 2021",22,44.6720,Off-Peak,2021-06-08
46,BTR1,Blue Trail,"April 10, 2021",23,54.2080,Off-Peak,2021-06-08
47,BTR1,Blue Trail,"April 10, 2021",24,34.6880,Off-Peak,2021-06-08
48,VQ6,Waterton,"April 10, 2021",1,0.5312,Off-Peak,2021-06-08
49,VQ6,Waterton,"April 10, 2021",2,0.5919,Off-Peak,2021-06-08
50,VQ6,Waterton,"April 10, 2021",3,0.5422,Off-Peak,2021-06-08
51,VQ6,Waterton,"April 10, 2021",4,0.4794,Off-Peak,2021-06-08
52,VQ6,Waterton,"April 10, 2021",5,0.2795,Off-Peak,2021-06-08
53,VQ6,Waterton,"April 10, 2021",6,0.1839,Off-Peak,2021-06-08
54,VQ6,Waterton,"April 10, 2021",7,0.2210,Off-Peak,2021-06-08
55,VQ6,Waterton,"April 10, 2021",8,0.3185,Peak,2021-06-08
56,VQ6,Waterton,"April 10, 2021",9,0.6466,Peak,2021-06-08
57,VQ6,Waterton,"April 10, 2021",10,0.6627,Peak,2021-06-08
58,VQ6,Waterton,"April 10, 2021",11,0.6586,Peak,2021-06-08
59,VQ6,Waterton,"April 10, 2021",12,0.6620,Off-Peak,2021-06-08
60,VQ6,Waterton,"April 10, 2021",13,0.6631,Off-Peak,2021-06-08
61,VQ6,Waterton,"April 10, 2021",14,0.6231,Off-Peak,2021-06-08
62,VQ6,Waterton,"April 10, 2021",15,0.3511,Off-Peak,2021-06-08
63,VQ6,Waterton,"April 10, 2021",16,0.6507,Off-Peak,2021-06-08
64,VQ6,Waterton,"April 10, 2021",17,0.3936,Off-Peak,2021-06-08
65,VQ6,Waterton,"April 10, 2021",18,0.1052,Off-Peak,2021-06-08
66,VQ6,Waterton,"April 10, 2021",19,0.1593,Off-Peak,2021-06-08
67,VQ6,Waterton,"April 10, 2021",20,0.1646,Off-Peak,2021-06-08
68,VQ6,Waterton,"April 10, 2021",21,0.1305,Off-Peak,2021-06-08
69,VQ6,Waterton,"April 10, 2021",22,0.1524,Off-Peak,2021-06-08
70,VQ6,Waterton,"April 10, 2021",23,0.2742,Off-Peak,2021-06-08
71,VQ6,Waterton,"April 10, 2021",24,0.0467,Off-Peak,2021-06-08
