,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"April 15, 2021",1,0.0000,Off-Peak,2021-06-08
1,ARD1,Ardenville,"April 15, 2021",2,0.0000,Off-Peak,2021-06-08
2,ARD1,Ardenville,"April 15, 2021",3,0.0000,Off-Peak,2021-06-08
3,ARD1,Ardenville,"April 15, 2021",4,0.0000,Off-Peak,2021-06-08
4,ARD1,Ardenville,"April 15, 2021",5,0.0000,Off-Peak,2021-06-08
5,ARD1,Ardenville,"April 15, 2021",6,0.0000,Off-Peak,2021-06-08
6,ARD1,Ardenville,"April 15, 2021",7,0.0000,Off-Peak,2021-06-08
7,ARD1,Ardenville,"April 15, 2021",8,0.0000,Peak,2021-06-08
8,ARD1,Ardenville,"April 15, 2021",9,0.0000,Peak,2021-06-08
9,ARD1,Ardenville,"April 15, 2021",10,0.0000,Peak,2021-06-08
10,ARD1,Ardenville,"April 15, 2021",11,0.0155,Peak,2021-06-08
11,ARD1,Ardenville,"April 15, 2021",12,1.2135,Off-Peak,2021-06-08
12,ARD1,Ardenville,"April 15, 2021",13,3.2130,Off-Peak,2021-06-08
13,ARD1,Ardenville,"April 15, 2021",14,5.8885,Off-Peak,2021-06-08
14,ARD1,Ardenville,"April 15, 2021",15,8.6615,Off-Peak,2021-06-08
15,ARD1,Ardenville,"April 15, 2021",16,11.3740,Off-Peak,2021-06-08
16,ARD1,Ardenville,"April 15, 2021",17,10.0210,Off-Peak,2021-06-08
17,ARD1,Ardenville,"April 15, 2021",18,8.3720,Off-Peak,2021-06-08
18,ARD1,Ardenville,"April 15, 2021",19,11.3830,Off-Peak,2021-06-08
19,ARD1,Ardenville,"April 15, 2021",20,11.5325,Off-Peak,2021-06-08
20,ARD1,Ardenville,"April 15, 2021",21,13.2250,Off-Peak,2021-06-08
21,ARD1,Ardenville,"April 15, 2021",22,13.9810,Off-Peak,2021-06-08
22,ARD1,Ardenville,"April 15, 2021",23,3.8375,Off-Peak,2021-06-08
23,ARD1,Ardenville,"April 15, 2021",24,1.0855,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"April 15, 2021",1,0.0000,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"April 15, 2021",2,0.0000,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"April 15, 2021",3,0.0000,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"April 15, 2021",4,0.0000,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"April 15, 2021",5,0.0000,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"April 15, 2021",6,0.0000,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"April 15, 2021",7,0.0000,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"April 15, 2021",8,0.0000,Peak,2021-06-08
