,Asset ID,Name,Date,Hour,MWh,Peak Status,Last Updated
0,ARD1,Ardenville,"May 05, 2021",1,1.6664,Off-Peak,2021-06-08
1,ARD1,Ardenville,"May 05, 2021",2,3.6920,Off-Peak,2021-06-08
2,ARD1,Ardenville,"May 05, 2021",3,1.1405,Off-Peak,2021-06-08
3,ARD1,Ardenville,"May 05, 2021",4,3.4170,Off-Peak,2021-06-08
4,ARD1,Ardenville,"May 05, 2021",5,3.5960,Off-Peak,2021-06-08
5,ARD1,Ardenville,"May 05, 2021",6,2.1430,Off-Peak,2021-06-08
6,ARD1,Ardenville,"May 05, 2021",7,0.0000,Off-Peak,2021-06-08
7,ARD1,Ardenville,"May 05, 2021",8,0.0670,Peak,2021-06-08
8,ARD1,Ardenville,"May 05, 2021",9,0.1550,Peak,2021-06-08
9,ARD1,Ardenville,"May 05, 2021",10,0.4059,Peak,2021-06-08
10,ARD1,Ardenville,"May 05, 2021",11,0.3717,Peak,2021-06-08
11,ARD1,Ardenville,"May 05, 2021",12,1.6957,Off-Peak,2021-06-08
12,ARD1,Ardenville,"May 05, 2021",13,0.6749,Off-Peak,2021-06-08
13,ARD1,Ardenville,"May 05, 2021",14,0.0637,Off-Peak,2021-06-08
14,ARD1,Ardenville,"May 05, 2021",15,0.0000,Off-Peak,2021-06-08
15,ARD1,Ardenville,"May 05, 2021",16,0.0295,Off-Peak,2021-06-08
16,ARD1,Ardenville,"May 05, 2021",17,0.0000,Off-Peak,2021-06-08
17,ARD1,Ardenville,"May 05, 2021",18,0.3630,Off-Peak,2021-06-08
18,ARD1,Ardenville,"May 05, 2021",19,1.6095,Off-Peak,2021-06-08
19,ARD1,Ardenville,"May 05, 2021",20,0.5820,Off-Peak,2021-06-08
20,ARD1,Ardenville,"May 05, 2021",21,4.8305,Off-Peak,2021-06-08
21,ARD1,Ardenville,"May 05, 2021",22,6.8880,Off-Peak,2021-06-08
22,ARD1,Ardenville,"May 05, 2021",23,9.5005,Off-Peak,2021-06-08
23,ARD1,Ardenville,"May 05, 2021",24,8.6140,Off-Peak,2021-06-08
24,BTR1,Blue Trail,"May 05, 2021",1,1.1505,Off-Peak,2021-06-08
25,BTR1,Blue Trail,"May 05, 2021",2,8.2560,Off-Peak,2021-06-08
26,BTR1,Blue Trail,"May 05, 2021",3,2.9440,Off-Peak,2021-06-08
27,BTR1,Blue Trail,"May 05, 2021",4,0.0340,Off-Peak,2021-06-08
28,BTR1,Blue Trail,"May 05, 2021",5,0.1280,Off-Peak,2021-06-08
29,BTR1,Blue Trail,"May 05, 2021",6,0.1920,Off-Peak,2021-06-08
30,BTR1,Blue Trail,"May 05, 2021",7,0.1035,Off-Peak,2021-06-08
31,BTR1,Blue Trail,"May 05, 2021",8,0.0000,Peak,2021-06-08
32,BTR1,Blue Trail,"May 05, 2021",9,0.0000,Peak,2021-06-08
33,BTR1,Blue Trail,"May 05, 2021",10,0.8960,Peak,2021-06-08
34,BTR1,Blue Trail,"May 05, 2021",11,1.7225,Peak,2021-06-08
